,Rnd,Pick,Tm_x,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,TD.1,Rec,Yds.2,TD.2,Solo,Int.1,Sk,College/Univ,Unnamed: 28,Round_x,Value,Tm_y,Year,Multiplier,AdjustedValue,AvgValue,AVoverAvg,Return_x,IPO Date,Symbol,Company Name,IPO Price,Current,Return_y,Sector,Industry,Country,Round_y,IPOMultiplier,AdjustedValueIPO,AvgValueIPO,AVoverAvgIPO,ReturnIPO
65,3,66,WAS,Antonio Gibson\GibsAn00,RB,22.0,2021.0,0,0,2,14.0,14.0,30.0,0.0,0.0,0.0,0.0,0.0,428.0,1832.0,18.0,78.0,541.0,3.0,1.0,,,Memphis,College Stats,3,260.0,Detroit Lions,2022.0,0.08666666666666667,1.2133333333333334,1.872,12.128,6.478632478632479,"Jul 22, 2020",PSTH,"Pershing Square Tontine Holdings, Ltd.",20.0,19.875,-0.006,Financials,Diversified Financial Services,United States,3,0.16666666666666666,2.333333333333333,3.6,10.4,2.888888888888889
67,3,68,NYJ,Ashtyn Davis\DaviAs00,S,23.0,2021.0,0,0,1,5.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,2.0,0.5,California,College Stats,3,250.0,Houston Texans,2022.0,0.08333333333333333,0.41666666666666663,1.8,3.2,1.777777777777778,"Dec 10, 2020",HYFM,"Hydrofarm Holdings Group, Inc.",20.0,10.9,-0.455,Industrials,Farm & Heavy Construction Machinery,United States,3,0.16666666666666666,0.8333333333333333,3.6,1.4,0.38888888888888884
68,3,69,SEA,Damien Lewis\LewiDa05,G,23.0,2021.0,0,0,2,14.0,14.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,LSU,College Stats,3,245.0,New York Jets,2022.0,0.08166666666666667,1.1433333333333333,1.764,12.236,6.936507936507937,"Jun 5, 2020",CALT,Calliditas Therapeutics AB,19.5,17.17,-0.11900000000000001,Health Care,Biotechnology,Sweden,3,0.1625,2.275,3.5100000000000002,10.49,2.9886039886039883
69,3,70,MIA,Brandon Jones\JoneBr06,S,22.0,2021.0,0,0,1,7.0,7.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,1.0,6.0,Texas,College Stats,3,240.0,Jacksonville Jaguars,2022.0,0.08,0.56,1.7280000000000002,5.272,3.0509259259259256,"Nov 19, 2020",OLMA,"Olema Pharmaceuticals, Inc.",19.0,2.82,-0.852,Health Care,Biotechnology,United States,3,0.15833333333333333,1.1083333333333334,3.42,3.58,1.0467836257309941
70,3,71,BAL,Justin Madubuike\MaduJu00,DT,22.0,2021.0,0,0,1,8.0,8.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,,3.0,Texas A&M,College Stats,3,235.0,Chicago Bears,2022.0,0.07833333333333334,0.6266666666666667,1.6920000000000002,6.308,3.7281323877068555,"Jul 31, 2020",VSTA,Vasta Platform Limited,19.0,5.41,-0.715,Consumer Defensive,Education & Training Services,United States,3,0.15833333333333333,1.2666666666666666,3.42,4.58,1.3391812865497077
71,3,72,ARI,Josh Jones\JoneJo07,T,23.0,2021.0,0,0,1,9.0,9.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Houston,College Stats,3,230.0,Seattle Seahawks,2022.0,0.07666666666666666,0.69,1.656,7.344,4.434782608695652,"Jul 29, 2020",VERX,"Vertex, Inc.",19.0,14.5,-0.237,Technology,Software-Application,United States,3,0.15833333333333333,1.4249999999999998,3.42,5.58,1.631578947368421
72,3,73,JAX,DaVon Hamilton\HamiDa02,DT,23.0,2021.0,0,0,0,7.0,7.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,,2.0,Ohio St.,College Stats,3,225.0,Washington Commanders,2022.0,0.075,0.525,1.62,5.38,3.3209876543209873,"Aug 7, 2020",IBEX,IBEX Limited,19.0,15.76,-0.171,Information Technology,Software,United States,3,0.15833333333333333,1.1083333333333334,3.42,3.58,1.0467836257309941
73,3,74,NOR,Zack Baun\BaunZa00,LB,23.0,2021.0,0,0,0,6.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,,,Wisconsin,College Stats,3,220.0,Atlanta Falcons,2022.0,0.07333333333333333,0.44,1.584,4.416,2.787878787878788,"Sep 17, 2020",DYN,"Dyne Therapeutics, Inc.",19.0,8.51,-0.552,Utilities,Independent Power and Renewable Electricity Producers,United States,3,0.15833333333333333,0.95,3.42,2.58,0.7543859649122807
74,3,75,DET,Jonah Jackson\JackJo03,G,23.0,2021.0,0,1,2,15.0,15.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Ohio St.,College Stats,3,215.0,Denver Broncos,2022.0,0.07166666666666667,1.075,1.5480000000000003,13.452,8.689922480620153,"Mar 3, 2020",GFL,"GFL Environmental, Inc.",19.0,31.27,0.6459999999999999,Industrials,Waste Management,Canada,3,0.15833333333333333,2.375,3.42,11.58,3.385964912280702
76,3,77,DEN,Michael Ojemudia\OjemMi00,CB,22.0,2021.0,0,0,0,4.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,,,Iowa,College Stats,3,205.0,Minnesota Vikings,2022.0,0.06833333333333333,0.2733333333333333,1.476,2.524,1.7100271002710028,"Jul 24, 2020",NRIX,"Nurix Therapeutics, Inc.",19.0,12.705,-0.331,Health Care,Biotechnology,United States,3,0.15833333333333333,0.6333333333333333,3.42,0.5800000000000001,0.16959064327485382
77,3,78,ATL,Matt Hennessy\HennMa00,C,22.0,2021.0,0,0,1,8.0,8.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Temple,College Stats,3,200.0,Cleveland Browns,2022.0,0.06666666666666667,0.5333333333333333,1.4400000000000002,6.56,4.5555555555555545,"Oct 28, 2020",MAX,"MediaAlpha, Inc.",19.0,15.3,-0.195,Communication Services,Internet Content & Information,United States,3,0.15833333333333333,1.2666666666666666,3.42,4.58,1.3391812865497077
80,3,81,LVR,Bryan Edwards\EdwaBr01,WR,21.0,2021.0,0,0,1,6.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,764.0,4.0,,,,South Carolina,College Stats,3,185.0,Miami Dolphins,2022.0,0.06166666666666667,0.37,1.332,4.668,3.5045045045045042,"Oct 2, 2020",CCCC,"C4 Therapeutics, Inc.",19.0,9.35,-0.508,Health Care,Biotechnology,United States,3,0.15833333333333333,0.95,3.42,2.58,0.7543859649122807
81,3,82,DAL,Neville Gallimore\GallNe00,DT,23.0,2021.0,0,0,1,6.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,,2.0,Oklahoma,College Stats,3,180.0,Indianapolis Colts,2022.0,0.06,0.36,1.296,4.704,3.6296296296296293,"Oct 9, 2020",KRON,"Kronos Bio, Inc.",19.0,5.3,-0.721,Health Care,Biotechnology,United States,3,0.15833333333333333,0.95,3.42,2.58,0.7543859649122807
82,3,83,DEN,Lloyd Cushenberry III\CushLl00,C,22.0,2021.0,0,0,2,13.0,13.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,LSU,College Stats,3,175.0,Philadelphia Eagles,2022.0,0.058333333333333334,0.7583333333333333,1.26,11.74,9.317460317460318,"Jan 30, 2020",BDTX,"Black Diamond Therapeutics, Inc.",19.0,2.765,-0.855,Health Care,Biotechnology,United States,3,0.15833333333333333,2.058333333333333,3.42,9.58,2.801169590643275
84,3,85,IND,Julian Blackmon\BlacJu01,S,22.0,2021.0,0,0,1,7.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2.0,,Utah,College Stats,3,165.0,New England Patriots,2022.0,0.055,0.385,1.1880000000000002,5.811999999999999,4.892255892255891,"Jul 24, 2020",ITOS,"iTeos Therapeutics, Inc.",19.0,29.32,0.5429999999999999,Health Care,Biotechnology,United States,3,0.15833333333333333,1.1083333333333334,3.42,3.58,1.0467836257309941
85,3,86,BUF,Zack Moss\MossZa00,RB,22.0,2021.0,0,0,0,8.0,8.0,26.0,0.0,0.0,0.0,0.0,0.0,208.0,826.0,8.0,37.0,292.0,2.0,1.0,,,Utah,College Stats,3,160.0,Las Vegas Raiders,2022.0,0.05333333333333334,0.4266666666666667,1.1520000000000001,6.848,5.944444444444444,"Jun 12, 2020",GBIO,Generation Bio Co.,19.0,6.78,-0.643,Health Care,Biotechnology,United States,3,0.15833333333333333,1.2666666666666666,3.42,4.58,1.3391812865497077
88,3,89,MIN,Cameron Dantzler\DantCa00,CB,22.0,2021.0,0,0,1,7.0,7.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,3.0,,Mississippi St.,College Stats,3,145.0,Buffalo Bills,2022.0,0.04833333333333333,0.3383333333333333,1.044,5.9559999999999995,5.704980842911877,"Jul 17, 2020",ALXO,"ALX Oncology Holdings, Inc.",19.0,14.28,-0.248,Health Care,Biotechnology,United States,3,0.15833333333333333,1.1083333333333334,3.42,3.58,1.0467836257309941
89,3,90,HOU,Jonathan Greenard\GreeJo04,DE,23.0,2021.0,0,0,1,6.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,,9.0,Florida,College Stats,3,140.0,Tennessee Titans,2022.0,0.04666666666666667,0.28,1.008,4.992,4.9523809523809526,"May 15, 2020",ADCT,ADC Therapeutics SA,19.0,12.96,-0.318,Information Technology,Communications Equipment,United States,3,0.15833333333333333,0.95,3.42,2.58,0.7543859649122807
91,3,92,BAL,Devin Duvernay\DuveDe00,WR,22.0,2021.0,1,1,0,6.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,11.0,120.0,0.0,53.0,473.0,2.0,,,,Texas,College Stats,3,132.0,Green Bay Packers,2022.0,0.044,0.264,0.9504,5.0496,5.313131313131313,"Oct 16, 2020",EAR,"Eargo, Inc.",18.0,3.55,-0.8029999999999999,Health Care,Medical Devices,United States,3,0.15,0.8999999999999999,3.24,2.76,0.8518518518518517
95,3,96,KAN,Lucas Niang\NianLu00,T,22.0,2021.0,0,0,0,6.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,TCU,College Stats,4,116.0,Denver Broncos,2022.0,0.03866666666666667,0.232,0.8352,5.1648,6.18390804597701,"Oct 28, 2020",BDSX,"Biodesix, Inc.",18.0,1.65,-0.9079999999999999,Health Care,Diagnostics & Research,United States,3,0.15,0.8999999999999999,3.24,2.76,0.8518518518518517
97,3,98,BAL,Malik Harrison\HarrMa06,LB,22.0,2021.0,0,0,0,7.0,7.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,,,Ohio St.,College Stats,4,108.0,New Orleans Saints,2022.0,0.036,0.252,0.7776,6.2224,8.002057613168725,"Aug 21, 2020",NNOX,Nano-X Imaging Ltd.,18.0,9.98,-0.446,Health Care,Health Care Equipment & Supplies,United States,4,0.15,1.05,3.24,3.76,1.1604938271604937
101,3,102,PIT,Alex Highsmith\HighAl02,LB,23.0,2021.0,0,0,1,11.0,11.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,1.0,8.0,Charlotte,College Stats,4,92.0,Kansas City Chiefs,2022.0,0.030666666666666665,0.3373333333333333,0.6624,10.3376,15.606280193236715,"Aug 7, 2020",FRLN,Freeline Therapeutics Holdings PLC,18.0,0.9109999999999999,-0.9490000000000001,Health Care,Biotechnology,United Kingdom,4,0.15,1.65,3.24,7.76,2.3950617283950617
104,3,105,NOR,Adam Trautman\TrauAd00,TE,23.0,2021.0,0,0,0,4.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,434.0,3.0,2.0,,,Dayton,,4,84.0,Los Angeles Rams,2022.0,0.028,0.112,0.6048,3.3952,5.613756613756614,"Dec 16, 2020",BCAB,"BioAtla, Inc.",18.0,3.75,-0.792,Health Care,Biotechnology,United States,4,0.15,0.6,3.24,0.7599999999999998,0.23456790123456783
105,3,106,BAL,Tyre Phillips\PhilTy00,T,23.0,2021.0,0,0,0,6.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Mississippi St.,College Stats,4,82.0,Jacksonville Jaguars,2022.0,0.027333333333333334,0.164,0.5904,5.4096,9.16260162601626,"Aug 6, 2020",AFIB,"Acutus Medical, Inc.",18.0,0.831,-0.9540000000000001,Health Care,Medical Devices,United States,4,0.15,0.8999999999999999,3.24,2.76,0.8518518518518517
108,4,109,LVR,John Simpson\SimpJo00,G,23.0,2021.0,0,0,1,8.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Clemson,College Stats,4,76.0,Seattle Seahawks,2022.0,0.025333333333333333,0.20266666666666666,0.5472,7.4528,13.619883040935672,"Sep 25, 2020",PMVP,"PMV Pharmaceuticals, Inc.",18.0,16.0,-0.111,Health Care,Biotechnology,United States,4,0.15,1.2,3.24,4.76,1.4691358024691357
109,4,110,NYG,Darnay Holmes\HolmDa01,CB,22.0,2021.0,0,0,0,5.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,0.5,UCLA,College Stats,4,74.0,New York Giants,2022.0,0.024666666666666667,0.12333333333333334,0.5328,4.4672,8.384384384384383,"Oct 22, 2020",ABCM,Abcam PLC,17.5,17.04,-0.026000000000000002,Health Care,Biotechnology,United Kingdom,4,0.14583333333333334,0.7291666666666667,3.1500000000000004,1.8499999999999996,0.5873015873015871
110,4,111,MIA,Solomon Kindley\KindSo00,G,23.0,2021.0,0,0,1,6.0,6.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Georgia,College Stats,4,72.0,New York Jets,2022.0,0.024,0.14400000000000002,0.5184000000000001,5.4816,10.574074074074073,"Sep 18, 2020",ATHA,"Athira Pharma, Inc.",17.0,11.3,-0.335,Health Care,Biotechnology,United States,4,0.14166666666666666,0.85,3.06,2.94,0.9607843137254901
111,4,112,LAC,Joshua Kelley\KellJo01,RB,22.0,2021.0,0,0,0,4.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,144.0,456.0,2.0,28.0,186.0,0.0,1.0,,,UCLA,College Stats,4,70.0,New York Giants,2022.0,0.023333333333333334,0.09333333333333334,0.504,3.496,6.936507936507937,"Dec 23, 2020",GBS,"GBS, Inc.",17.0,0.775,-0.9540000000000001,Health Care,Medical Devices,United States,4,0.14166666666666666,0.5666666666666667,3.06,0.94,0.3071895424836601
114,4,115,CLE,Harrison Bryant\BryaHa00,TE,22.0,2021.0,0,0,1,4.0,4.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,471.0,6.0,,,,Florida Atlantic,College Stats,4,64.0,Denver Broncos,2022.0,0.021333333333333333,0.08533333333333333,0.4608,3.5392,7.680555555555556,"Sep 18, 2020",CMPS,COMPASS Pathways PLC,17.0,12.58,-0.26,Health Care,Health Care Providers & Services,United States,4,0.14166666666666666,0.5666666666666667,3.06,0.94,0.3071895424836601
115,4,116,JAX,Ben Bartch\BartBe00,G,22.0,2021.0,0,0,1,4.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Saint John's (MN),,4,62.0,Seattle Seahawks,2022.0,0.020666666666666667,0.08266666666666667,0.4464,3.5536,7.960573476702509,"Jun 26, 2020",FUSN,"Fusion Pharmaceuticals, Inc.",17.0,5.855,-0.6559999999999999,Health Care,Biotechnology,United States,4,0.14166666666666666,0.5666666666666667,3.06,0.94,0.3071895424836601
116,4,117,MIN,D.J. Wonnum\WonnDJ00,DE,22.0,2021.0,0,0,1,9.0,9.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,11.0,South Carolina,College Stats,4,60.0,New York Jets,2022.0,0.02,0.18,0.43200000000000005,8.568,19.83333333333333,"Jan 31, 2020",ARQT,"Arcutis Biotherapeutics, Inc.",17.0,20.15,0.185,Health Care,Biotechnology,United States,4,0.14166666666666666,1.275,3.06,5.9399999999999995,1.941176470588235
117,4,118,DEN,Albert Okwuegbunam\OkwuAl00,TE,22.0,2021.0,0,0,0,4.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,451.0,3.0,,,,Missouri,College Stats,4,58.0,Cleveland Browns,2022.0,0.019333333333333334,0.07733333333333334,0.4176,3.5824,8.578544061302681,"Sep 17, 2020",BNL,"Broadstone Net Lease, Inc.",17.0,22.27,0.31,Real Estate,Equity Real Estate Investment Trusts (REITs),United States,4,0.14166666666666666,0.5666666666666667,3.06,0.94,0.3071895424836601
118,4,119,ATL,Mykal Walker\WalkMy00,LB,23.0,2021.0,0,0,1,5.0,5.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,,Fresno St.,College Stats,4,56.0,Baltimore Ravens,2022.0,0.018666666666666668,0.09333333333333334,0.40320000000000006,4.5968,11.400793650793648,"Oct 8, 2020",AZYO,"Aziyo Biologics, Inc.",17.0,6.795,-0.6,Health Care,Medical Devices,United States,4,0.14166666666666666,0.7083333333333333,3.06,1.94,0.6339869281045751
125,4,126,HOU,Charlie Heck\HeckCh00,T,23.0,2021.0,0,0,1,6.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,,,,North Carolina,College Stats,4,46.0,Las Vegas Raiders,2022.0,0.015333333333333332,0.092,0.3312,5.6688,17.115942028985508,"Jul 24, 2020",ANNX,"Annexon, Inc.",17.0,2.53,-0.851,Health Care,Biotechnology,United States,4,0.14166666666666666,0.85,3.06,2.94,0.9607843137254901
127,4,128,BUF,Gabriel Davis\DaviGa01,WR,21.0,2021.0,0,0,1,11.0,11.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,1148.0,13.0,1.0,,,Central Florida,College Stats,5,44.0,Baltimore Ravens,2022.0,0.014666666666666666,0.16133333333333333,0.3168,10.6832,33.722222222222214,"Jul 30, 2020",ALVR,"AlloVir, Inc.",17.0,4.65,-0.727,Health Care,Biotechnology,United States,4,0.14166666666666666,1.5583333333333333,3.06,7.9399999999999995,2.594771241830065
130,4,131,ARI,Rashard Lawrence\LawrRa01,DT,22.0,2021.0,0,0,0,4.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,,,LSU,College Stats,5,41.0,Tennessee Titans,2022.0,0.013666666666666667,0.05466666666666667,0.2952,3.7048,12.550135501355014,"Jun 12, 2020",BNR,Burning Rock Biotech Ltd.,16.5,6.335,-0.616,Health Care,Diagnostics & Research,United States,5,0.1375,0.55,2.9700000000000006,1.0299999999999994,0.3468013468013465
131,4,132,MIN,Troy Dye\DyexTr00,LB,23.0,2021.0,0,0,1,4.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,,,Oregon,College Stats,5,40.0,Green Bay Packers,2022.0,0.013333333333333334,0.05333333333333334,0.28800000000000003,3.7119999999999997,12.888888888888886,"Jul 24, 2020",INZY,"Inozyme Pharma, Inc.",16.0,5.02,-0.6859999999999999,Health Care,Biotechnology,United States,5,0.13333333333333333,0.5333333333333333,2.8800000000000003,1.1199999999999997,0.38888888888888873
133,4,134,ATL,Jaylinn Hawkins\HawkJa00,S,23.0,2021.0,0,0,0,3.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,0.5,California,College Stats,5,39.0,San Francisco 49ers,2022.0,0.013,0.039,0.2808,2.7192,9.683760683760683,"Jun 12, 2020",PCVX,"Vaxcyte, Inc.",16.0,25.06,0.5660000000000001,Health Care,Biotechnology,United States,5,0.13333333333333333,0.4,2.8800000000000003,0.11999999999999966,0.041666666666666546
134,4,135,PIT,Kevin Dotson\DotsKe00,G,23.0,2021.0,0,0,0,5.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Louisiana,College Stats,5,39.0,Kansas City Chiefs,2022.0,0.013,0.065,0.2808,4.7192,16.806267806267805,"May 1, 2020",LYRA,"Lyra Therapeutics, Inc.",16.0,5.67,-0.6459999999999999,Health Care,Biotechnology,United States,5,0.13333333333333333,0.6666666666666666,2.8800000000000003,2.1199999999999997,0.7361111111111109
137,4,138,KAN,L'Jarius Sneed\SneeLJ00,S,23.0,2021.0,0,0,1,8.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,5.0,3.0,Louisiana Tech,College Stats,5,37.0,Pittsburgh Steelers,2022.0,0.012333333333333333,0.09866666666666667,0.2664,7.7336,29.030030030030026,"Sep 25, 2020",GRAY,"Graybug Vision, Inc.",16.0,1.1,-0.9309999999999999,Health Care,Biotechnology,United States,5,0.13333333333333333,1.0666666666666667,2.8800000000000003,5.119999999999999,1.7777777777777772
143,4,144,SEA,DeeJay Dallas\DallDe00,RB,21.0,2021.0,0,0,0,4.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0,67.0,246.0,4.0,38.0,244.0,1.0,7.0,,,Miami (FL),College Stats,5,34.0,Carolina Panthers,2022.0,0.011333333333333334,0.04533333333333334,0.24480000000000005,3.7552,15.339869281045749,"Jul 8, 2020",BLCT,BlueCity Holdings Ltd.,16.0,1.36,-0.915,Communication Services,Internet Content & Information,United States,5,0.13333333333333333,0.5333333333333333,2.8800000000000003,1.1199999999999997,0.38888888888888873
144,4,145,PHI,Jack Driscoll\DrisJa00,G,23.0,2021.0,0,0,0,7.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Auburn,College Stats,5,34.0,Denver Broncos,2022.0,0.011333333333333334,0.07933333333333334,0.24480000000000005,6.7552,27.594771241830063,"Aug 14, 2020",CVAC,CureVac N.V.,16.0,16.48,0.03,Health Care,Biotechnology,Germany,5,0.13333333333333333,0.9333333333333333,2.8800000000000003,4.119999999999999,1.4305555555555551
145,4,146,DAL,Tyler Biadasz\BiadTy00,C,22.0,2021.0,0,0,1,9.0,9.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Wisconsin,College Stats,5,33.0,New York Jets,2022.0,0.011,0.09899999999999999,0.2376,8.7624,36.878787878787875,"Jul 10, 2020",PSTX,"Poseida Therapeutics, Inc.",16.0,3.11,-0.8059999999999999,Health Care,Biotechnology,United States,5,0.13333333333333333,1.2,2.8800000000000003,6.119999999999999,2.1249999999999996
147,5,148,SEA,Alton Robinson\RobiAl03,DE,22.0,2021.0,0,0,0,3.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,,5.0,Syracuse,College Stats,5,32.0,Chicago Bears,2022.0,0.010666666666666666,0.032,0.2304,2.7696,12.020833333333334,"Sep 18, 2020",VTRU,Vitru Limited,16.0,16.01,0.001,Consumer Defensive,Education & Training Services,United States,5,0.13333333333333333,0.4,2.8800000000000003,0.11999999999999966,0.041666666666666546
148,5,149,IND,Danny Pinter\PintDa00,G,24.0,2021.0,0,0,0,3.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,,,,Ball St.,College Stats,5,32.0,Carolina Panthers,2022.0,0.010666666666666666,0.032,0.2304,2.7696,12.020833333333334,"Apr 8, 2020",KROS,"Keros Therapeutics, Inc.",16.0,60.33,2.7710000000000004,Health Care,Biotechnology,United States,5,0.13333333333333333,0.4,2.8800000000000003,0.11999999999999966,0.041666666666666546
149,5,150,NYG,Shane Lemieux\LemiSh00,G,23.0,2021.0,0,0,1,3.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Oregon,College Stats,5,31.0,Chicago Bears,2022.0,0.010333333333333333,0.031,0.2232,2.7768,12.440860215053764,"Oct 23, 2020",FHTX,"Foghorn Therapeutics, Inc.",16.0,12.62,-0.21100000000000002,Health Care,Biotechnology,United States,5,0.13333333333333333,0.4,2.8800000000000003,0.11999999999999966,0.041666666666666546
154,5,155,CHI,Trevis Gipson\GipsTr00,DE,23.0,2021.0,0,0,0,5.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,,7.0,Tulsa,College Stats,5,29.0,Cleveland Browns,2022.0,0.009666666666666667,0.04833333333333334,0.2088,4.7912,22.946360153256702,"Oct 9, 2020",SPRB,"Spruce Biosciences, Inc.",15.0,2.01,-0.866,Health Care,Biotechnology,United States,5,0.125,0.625,2.7,2.3,0.8518518518518517
157,5,158,NYJ,Bryce Hall\HallBr02,CB,23.0,2021.0,0,0,2,7.0,7.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,0.5,Virginia,College Stats,5,28.0,Miami Dolphins,2022.0,0.009333333333333334,0.06533333333333334,0.20160000000000003,6.7984,33.722222222222214,"Jun 19, 2020",PROG,"Progenity, Inc.",15.0,0.948,-0.937,Health Care,Health Care Providers & Services,United States,5,0.125,0.875,2.7,4.3,1.5925925925925923
160,5,161,TAM,Tyler Johnson\JohnTy00,WR,22.0,2021.0,0,0,0,5.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,529.0,2.0,1.0,,,Minnesota,College Stats,6,27.0,New Orleans Saints,2022.0,0.009,0.045,0.1944,4.8056,24.7201646090535,"Sep 25, 2020",VIAO,VIA optronics AG,15.0,5.167000000000001,-0.655,Technology,Electronic Components,Germany,6,0.125,0.625,2.7,2.3,0.8518518518518517
161,5,162,WAS,Khaleke Hudson\HudsKh00,LB,22.0,2021.0,0,0,0,3.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,,Michigan,College Stats,6,27.0,Philadelphia Eagles,2022.0,0.009,0.026999999999999996,0.1944,2.8056,14.4320987654321,"Oct 2, 2020",ONCR,"Oncorus, Inc.",15.0,1.365,-0.909,Health Care,Biotechnology,United States,6,0.125,0.375,2.7,0.2999999999999998,0.11111111111111104
162,5,163,CHI,Kindle Vildor\VildKi00,CB,22.0,2021.0,0,0,1,5.0,5.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,,1.0,Georgia Southern,College Stats,6,26.0,New York Jets,2022.0,0.008666666666666666,0.043333333333333335,0.1872,4.8128,25.70940170940171,"Dec 29, 2020",MRM,"Medirom Healthcare Technologies, Inc.",15.0,7.82,-0.479,Consumer Cyclical,Personal Services,United States,6,0.125,0.625,2.7,2.3,0.8518518518518517
